@RELATION Untitled

@ATTRIBUTE Attr0	real
@ATTRIBUTE Attr1	real
@ATTRIBUTE Attr2	real

@DATA
0.60599472868242,0.49376322731354,0.43215571336272
0.60637923839846,0.87577631395759,0.43122982632496
0.60676090419192,0.59031766462754,0.4303008977015
0.60713971241557,0.69620736214852,0.429368940661
0.60751564946238,0.11311589179878,0.42843396845765
0.60788870176597,0.2030806615372,0.42749599443098
0.6082588558009,0.53797150032686,0.42655503200572
0.60862609808302,0.64831161168978,0.42561109469156
0.60899041516977,0.039457211339838,0.42466419608298
0.60935179366056,0.89545611345526,0.42371434985906
0.6097102201971,0.95064129777791,0.42276156978327
0.61006568146371,0.18422041192329,0.42180586970328
0.61041816418766,0.014917238499135,0.42084726355078
0.61076765513956,0.59954520202239,0.41988576534124
0.61111414113359,0.94222120308126,0.41892138917375
0.61145760902792,0.61173805919384,0.41795414923077
0.61179804572499,0.36653281032168,0.41698405977797
0.6121354381719,0.74159651816791,0.41601113516397
0.61246977336067,0.71845796302116,0.41503538982018
0.61280103832858,0.72719473528315,0.41405683826055
0.61312922015859,0.5914173144289,0.41307549508138
0.61345430597954,0.68415735490597,0.41209137496109
0.61377628296654,0.7507132189493,0.41110449265999
0.61409513834134,0.09465674793256,0.41011486302009
0.61441085937259,0.64986345324474,0.40912250096486
0.61472343337616,0.69892555126616,0.408127421499
0.61503284771551,0.18378724562999,0.40712963970823
0.61533908980201,0.61534605844838,0.40612917075903
0.61564214709525,0.62310853083949,0.40512602989847
0.61594200710333,0.92544989582979,0.40412023245391
0.61623865738325,0.022663886328792,0.40311179383281
0.61653208554119,0.43234411516268,0.40210072952249
0.61682227923282,0.99621553057042,0.40108705508987
0.61710922616366,0.72643552272336,0.40007078618125
0.61739291408937,0.77985224030518,0.39905193852208
0.61767333081605,0.55181563799416,0.39803052791667
0.6179504642006,0.062992684199292,0.39700657024799
0.61822430215105,0.04893745197866,0.39598008147744
0.6184948326268,0.24878351528341,0.39495107764452
0.618762043639,0.6493403904611,0.39391957486666
0.61902592325083,0.74754026890778,0.39288558933893
0.61928645957785,0.37911193300106,0.39184913733381
0.61954364078828,0.47065958391028,0.39081023520089
0.61979745510333,0.80713820415469,0.38976889936665
0.62004789079748,0.42297705382417,0.38872514633421
0.62029493619884,0.32347207584424,0.38767899268302
0.62053857968943,0.73964400082229,0.38663045506865
0.62077880970549,0.0016854361044462,0.38557955022248
0.62101561473776,0.95132970467103,0.38452629495147
0.62124898333189,0.4301338232755,0.38347070613786
0.62147890408858,0.12148758929115,0.38241280073892
0.62170536566405,0.9139240609879,0.38135259578667
0.62192835677023,0.271178019634,0.38029010838762
0.62214786617514,0.50108472219279,0.37922535572246
0.62236388270313,0.20940030744767,0.37815835504582
0.6225763952352,0.92198592362059,0.37708912368597
0.62278539270934,0.82979897848141,0.37601767904454
0.62299086412079,0.54282582225486,0.37494403859624
0.62319279852233,0.61860588396972,0.37386821988856
0.6233911850246,0.28755356615411,0.37279024054154
0.62358601279641,0.28891951757028,0.37171011824739
0.623777271065,0.62688359351425,0.37062787077028
0.62396494911638,0.2773645175774,0.36954351594601
0.62414903629554,0.6137369737309,0.36845707168172
0.62432952200686,0.68867202632256,0.36736855595561
0.6245063957143,0.66460024012648,0.36627798681661
0.62467964694176,0.38246498825622,0.36518538238411
0.62484926527333,0.48592739916652,0.36409076084767
0.62501524035359,0.22305454583715,0.36299414046668
0.62517756188788,0.99177704584512,0.36189553957008
0.62533621964266,0.66239780689077,0.36079497655604
0.62549120344568,0.60345634612676,0.35969246989168
0.62564250318638,0.13732628825177,0.35858803811273
0.62579010881608,0.8585038139371,0.35748169982324
0.62593401034831,0.65810051055378,0.35637347369525
0.62607419785913,0.12900349628017,0.35526337846849
0.62621066148729,0.94459010097231,0.35415143295005
0.62634339143464,0.27211238581265,0.3530376560141
0.62647237796636,0.37235803439299,0.3519220666015
0.62659761141119,0.77324495048533,0.35080468371954
0.62671908216179,0.67254885981119,0.34968552644162
0.62683678067493,0.72462385208184,0.34856461390687
0.62695069747186,0.36110743281581,0.34744196531987
0.62706082313847,0.98156290881761,0.34631759995033
0.6271671483257,0.13002841354526,0.3451915371327
0.62726966374966,0.41494428771823,0.34406379626592
0.62736836019201,0.15840954236931,0.34293439681302
0.62746322850019,0.60675776763694,0.34180335830084
0.6275542595877,0.0050016871089871,0.34067070031964
0.62764144443433,0.0071542914093357,0.33953644252281
0.62772477408648,0.59457414778143,0.33840060462651
0.62780423965736,0.93663911038346,0.33726320640932
0.62787983232735,0.99955187672329,0.33612426771192
0.62795154334415,0.27645874948427,0.33498380843672
0.6280193640231,0.15150140094683,0.33384184854756
0.62808328574744,0.68877759857965,0.3326984080693
0.62814329996857,0.45827798630579,0.33155350708752
0.62819939820628,0.85047443603713,0.33040716574817
0.62825157204901,0.67949285143684,0.32925940425716
0.62829981315417,0.23745603032995,0.3281102428801
0.6283441132483,0.72899203530196,0.32695970194185
0.62838446412737,0.15136727713665,0.32580780182625
0.62842085765702,0.33590576106672,0.32465456297569
0.62845328577284,0.93480709341719,0.3235000058908
0.62848174048055,0.091669664969791,0.32234415113006
0.62850621385636,0.12868491756718,0.32118701930946
0.62852669804707,0.021152664350943,0.32002863110211
0.62854318527045,0.898593857073,0.31886900723791
0.62855566781541,0.96456000886934,0.31770816850315
0.62856413804223,0.81361443560574,0.31654613574015
0.62856858838289,0.46275031956035,0.3153829298469
0.62856901134118,0.68396012193453,0.3142185717767
0.62856539949308,0.40008355332931,0.31305308253774
0.62855774548687,0.41052191876329,0.31188648319278
0.62854604204344,0.022585988727036,0.31071879485874
0.62853028195653,0.61475613039289,0.30955003870634
0.62851045809292,0.044938659796459,0.30838023595971
0.62848656339268,0.071011549985787,0.30720940789603
0.62845859086941,0.14825680539249,0.30603757584512
0.62842653361048,0.43128009268984,0.30486476118906
0.62839038477721,0.60845814714038,0.30369098536185
0.62835013760515,0.043966382642121,0.30251626984896
0.62830578540431,0.19199354988117,0.30134063618699
0.6282573215593,0.20417580435859,0.30016410596326
0.62820473952966,0.069457284791153,0.29898670081543
0.62814803285002,0.18855045513058,0.29780844243112
0.62808719513034,0.23302162609559,0.29662935254746
0.6280222200561,0.41132763077468,0.29544945295078
0.62795310138859,0.62992219911284,0.29426876547615
0.62787983296503,0.31357211792523,0.29308731200702
0.62780240869885,0.055171988870865,0.2919051144748
0.62772082257989,0.83234985236415,0.29072219485847
0.62763506867461,0.030508261055125,0.28953857518418
0.62754514112629,0.22733385247354,0.28835427752485
0.62745103415525,0.24978363377997,0.28716932399975
0.62735274205906,0.32223267899118,0.28598373677411
0.62725025921275,0.26223445386363,0.28479753805874
0.627143580069,0.70963445662473,0.28361075010957
0.62703269915834,0.13183099468261,0.28242339522725
0.62691761108939,0.89929657909296,0.28123549575679
0.62679831054902,0.98333170363591,0.28004707408711
0.62667479230254,0.6312316932491,0.27885815265062
0.626547051194,0.25766900228761,0.27766875392283
0.62641508214622,0.28716953770707,0.27647890042191
0.62627888016111,0.23588095485201,0.27528861470833
0.62613844031985,0.29243469678649,0.27409791938433
0.62599375778304,0.4397987649966,0.27290683709365
0.6258448277909,0.095455653355649,0.27171539052099
0.6256916456635,0.75212252674869,0.27052360239161
0.62553420680089,0.66973303022517,0.26933149547099
0.62537250668332,0.2446549315561,0.26813909256432
0.62520654087144,0.060034171795236,0.26694641651609
0.62503630500645,0.18264089702377,0.26575349020967
0.62486179481028,0.99095628575129,0.26456033656693
0.62468300608581,0.023839829821717,0.26336697854772
0.62449993471702,0.81880764930899,0.26217343914954
0.62431257666917,0.93103561840134,0.26097974140702
0.62412092798895,0.16529454072789,0.25978590839156
0.62392498480475,0.18665495178786,0.25859196321085
0.62372474332669,0.17955961897594,0.25739792900846
0.62352019984691,0.7387185669288,0.2562038289634
0.6233113507397,0.93615264793126,0.25500968628968
0.62309819246164,0.91881945380565,0.25381552423586
0.62288072155181,0.73443163959207,0.25262136608467
0.62265893463193,0.92974049244459,0.25142723515248
0.62243282840654,0.55641902689912,0.25023315478894
0.62220239966315,0.21005701639722,0.24903914837647
0.62196764527239,0.20406360181187,0.2478452393299
0.6217285621882,0.12835560541064,0.24665145109595
0.62148514744798,0.38460207940574,0.2454578071528
0.62123739817271,0.45850383153121,0.24426433100971
0.62098531156714,0.45958793973054,0.24307104620648
0.62072888491995,0.88342971639213,0.24187797631304
0.62046811560388,0.92971695255537,0.24068514492905
0.62020300107586,0.046931814900049,0.23949257568336
0.6199335388772,0.095240936605879,0.23830029223362
0.61965972663375,0.84328438276507,0.23710831826585
0.61938156205598,0.096733758197787,0.23591667749388
0.61909904293915,0.40845182284428,0.23472539365903
0.61881216716349,0.96730095620225,0.23353449052957
0.61852093269429,0.55882370299263,0.23234399190027
0.61822533758207,0.22893772774432,0.23115392159199
0.6179253799627,0.77043639487314,0.22996430345118
0.61762105805752,0.15790572564874,0.22877516134942
0.61731237017355,0.71306782355633,0.22758651918301
0.61699931470352,0.34958512679742,0.22639840087244
0.61668189012605,0.20224469872661,0.22521083036199
0.6163600950058,0.11971997127032,0.22402383161921
0.61603392799355,0.60994274809988,0.22283742863452
0.61570338782636,0.12844865666133,0.2216516454207
0.61536847332769,0.93044120226995,0.22046650601246
0.6150291834075,0.7974808405501,0.21928203446591
0.61468551706238,0.91508101971477,0.21809825485819
0.6143374733757,0.80722247314237,0.21691519128692
0.61398505151769,0.36684137669777,0.21573286786977
0.61362825074555,0.75448786399851,0.21455130874397
0.61326707040362,0.63308670371812,0.2133705380659
0.6129015099234,0.53081621907407,0.21219058001053
0.61253156882377,0.13332405442894,0.21101145877099
0.61215724671101,0.13078883950577,0.20983319855814
0.61177854327896,0.22461333060787,0.20865582360002
0.61139545830907,0.9734851198109,0.20747935814142
0.6110079916706,0.55835938382648,0.20630382644342
0.61061614332059,0.80108911698494,0.20512925278287
0.61021991330411,0.96708853715264,0.20395566145196
0.60981930175421,0.010310499154008,0.20278307675773
0.60941430889215,0.073701579171291,0.20161152302151
0.6090049350274,0.80716310130468,0.20044102457862
0.60859118055776,0.73112777734476,0.19927160577772
0.6081730459695,0.21453304016681,0.19810329098041
0.60775053183739,0.051954443901508,0.19693610456077
0.60732363882477,0.79525885485554,0.19577007090479
0.60689236768375,0.093152204278574,0.19460521441
0.60645671925517,0.54254883097667,0.19344155948489
0.60601669446876,0.38170541686909,0.19227913054851
0.60557229434318,0.1512843847216,0.19111795202991
0.60512351998612,0.20201462859271,0.18995804836771
0.60467037259439,0.88290066507431,0.18879944400961
0.60421285345397,0.91269474653809,0.18764216341187
0.60375096394008,0.18784882017726,0.18648623103883
0.60328470551732,0.97789151331554,0.18533167136251
0.60281407973963,0.038345117700541,0.18417850886198
0.60233908825047,0.41992618725901,0.18302676802297
0.60185973278282,0.30616868811232,0.18187647333737
0.60137601515924,0.4036769549701,0.18072764930272
0.60088793729201,0.61342538483971,0.17958032042171
0.6003955011831,0.74579149134325,0.17843451120172
0.5998987089243,0.32666818946574,0.17729024615434
0.59939756269722,0.23451130864873,0.17614754979481
0.59889206477342,0.64487774140729,0.17500644664162
0.5983822175144,0.6651235121632,0.17386696121596
0.59786802337168,0.055815615983958,0.17272911804121
